622;889;12;961;127;181;143;293;519;307;199
623;650;-99;718;462;997;469;475;464;867;594
624;407;-27;280;341;398;903;964;068;612;122
625;585;22;328;896;666;700;544;615;087;364
626;558;-25;176;386;106;909;652;412;600;775
627;762;50;996;677;008;553;319;959;786;247
628;756;10;295;983;120;217;124;173;197;179
629;884;-72;446;450;926;341;177;239;286;094
630;915;-59;184;054;605;174;347;512;015;356
631;119;-70;656;627;081;022;379;392;927;448
632;898;-13;868;660;759;095;247;316;845;352
633;209;-85;637;899;559;237;247;776;691;969
634;678;-87;890;799;535;999;797;815;745;915
635;321;64;297;560;381;067;771;283;452;345
636;428;-2;296;538;027;428;347;156;179;282
637;260;-55;200;872;551;494;339;545;341;159
638;062;-95;219;796;705;257;816;680;130;218
639;776;-30;250;628;874;625;240;541;610;818
640;410;41;030;488;978;520;869;914;049;130
641;629;52;965;436;440;665;953;160;036;241
642;192;66;802;545;186;852;399;533;886;444
643;824;32;672;089;203;927;947;774;288;870
644;400;43;471;076;831;638;414;831;428;191
645;444;-43;505;409;299;053;387;111;370;151
646;756;-8;430;330;295;400;395;981;476;237
647;357;61;396;939;435;510;397;235;296;091
648;269;-33;890;999;728;699;653;920;084;099
649;053;-58;337;751;537;116;846;262;856;237
650;152;18;594;452;033;697;191;290;464;050
651;033;-40;462;421;429;621;088;285;846;745
652;441;-67;316;874;380;249;377;286;792;240
653;613;-48;189;654;808;263;096;551;836;132
654;634;93;531;608;901;634;856;115;363;250
655;616;-51;948;855;377;535;135;082;239;064
656;210;21;894;645;354;466;902;879;814;091
657;308;57;319;653;238;129;198;861;861;141
658;625;-22;895;461;109;952;670;236;056;930
659;495;29;805;631;547;346;093;825;732;327
660;149;14;771;169;219;947;478;413;566;424
661;949;-85;014;385;323;083;391;553;161;616
662;132;37;618;742;949;610;238;952;591;814
663;548;-5;309;365;737;990;184;731;117;833
664;839;-60;984;442;547;757;071;567;117;614
665;617;51;114;556;472;328;834;912;980;581
666;456;92;934;692;236;517;520;106;932;787
667;441;74;275;880;795;483;367;625;063;981
668;647;-48;987;154;363;782;530;223;379;558
669;912;-50;754;412;810;398;253;815;687;587
670;559;69;095;375;701;527;861;383;549;995
671;266;59;630;349;354;155;583;813;069;694
672;264;-22;383;812;491;885;089;826;303;357
673;637;72;594;460;117;279;453;020;335;870
674;123;-37;260;340;208;884;501;785;955;348
675;361;0;535;180;998;443;758;591;535;230
676;884;-47;316;879;910;208;633;027;067;637
677;992;17;427;808;525;520;433;117;450;309
678;417;-15;589;680;830;947;382;913;716;285
679;029;-43;359;573;462;248;348;403;379;800
680;001;53;679;246;921;066;116;473;460;374
681;827;-41;250;802;334;714;415;577;669;093
682;915;97;484;102;497;867;989;457;400;789
683;234;-88;535;164;161;358;334;121;897;743
684;355;23;819;189;299;057;491;988;911;718
685;254;47;538;751;737;337;632;916;928;559
686;427;-18;089;231;004;977;254;476;919;976
687;827;-82;749;559;500;344;973;735;164;133
688;070;-32;321;585;021;644;750;338;260;030
689;506;-5;983;027;159;699;496;099;451;888
690;006;58;813;513;537;907;288;499;936;646
691;795;70;592;363;250;159;618;355;147;467
692;317;29;028;517;374;737;826;727;529;257
693;823;67;343;402;913;342;113;600;732;109
694;825;-7;254;349;614;667;093;701;595;597
695;246;-23;867;673;862;880;480;571;044;656
696;910;54;488;919;886;121;946;149;364;695
697;118;1;318;281;022;755;464;477;522;809
698;765;65;286;159;329;250;321;071;986;770
699;923;-57;539;988;433;053;446;154;212;447
700;908;15;477;190;508;066;712;164;019;753
701;158;-22;814;242;725;710;278;222;727;844
702;639;-61;152;466;376;259;051;250;066;085
703;512;-78;135;894;257;956;453;468;567;947
704;698;-19;209;288;122;698;384;848;365;832
705;645;-13;140;705;170;462;770;655;981;368
706;772;50;491;406;429;977;789;745;330;165
707;542;-16;000;608;898;369;802;499;786;348
708;956;-46;636;261;654;950;686;928;446;215
709;321;95;692;445;585;781;890;703;856;082
710;750;100;712;988;263;316;279;422;808;720
711;814;95;102;980;139;320;608;474;964;802
712;738;68;063;410;435;920;885;454;510;949
713;462;72;866;283;746;706;879;141;946;030
714;458;-23;490;140;406;351;062;282;294;169
715;268;-11;525;239;359;491;597;949;650;291
716;372;5;603;584;223;328;764;706;264;778
717;267;-33;611;955;253;292;957;106;337;225
718;361;6;394;915;083;721;888;008;953;102
719;266;82;643;310;484;178;214;722;790;213
720;375;66;128;444;582;479;669;831;976;671
721;940;-93;473;772;026;258;037;468;361;905
722;614;76;076;234;715;387;693;864;059;616
723;635;-21;299;783;950;880;063;765;622;770
724;035;-85;204;344;922;732;312;958;112;478
725;671;-35;226;450;669;347;000;191;953;985
726;914;-60;125;338;054;330;251;516;702;692
727;465;38;581;387;819;028;243;943;601;585
728;686;-8;646;268;254;292;776;539;474;201
729;242;94;509;960;370;193;329;642;966;326
730;430;-14;931;416;373;379;366;261;504;294
731;226;62;300;466;573;395;385;235;326;534
732;415;-63;243;454;387;044;795;621;048;962
733;390;43;825;574;404;170;084;797;241;542
734;567;41;833;449;384;789;446;332;573;908
735;079;-94;660;235;432;874;966;150;099;585
736;063;29;182;096;218;806;158;492;479;947
737;526;79;806;606;597;206;181;534;794;715
738;482;16;394;641;948;431;506;138;288;481
739;573;-78;382;985;999;294;439;302;545;986
740;594;71;525;263;197;785;316;437;108;035
741;127;47;721;978;405;696;024;436;906;302
742;628;-58;288;977;935;023;449;800;400;679
743;221;-85;889;808;728;892;826;003;598;484
744;959;-28;660;198;333;813;445;402;900;222
745;958;-40;646;635;298;843;366;028;446;509
746;866;-73;988;067;895;017;938;826;543;091
747;885;98;179;392;767;612;289;386;260;357
748;208;-86;959;128;897;968;746;588;190;857
749;280;11;605;301;952;224;122;039;066;443
750;262;-83;858;667;467;196;304;763;121;720
751;233;-57;823;256;049;443;196;681;129;911
752;468;-59;329;675;154;042;529;730;152;125
753;496;-48;678;355;208;775;725;359;410;306
754;815;-100;810;237;525;831;384;352;961;940
755;056;-28;617;183;884;757;562;356;974;149
756;663;-82;559;450;597;694;693;328;781;250
757;745;58;015;913;098;333;982;960;318;282
758;805;-6;378;207;144;664;900;688;910;130
759;321;36;382;714;909;243;948;902;733;278
760;672;-73;610;903;773;317;788;878;504;037
761;815;-50;675;902;593;712;858;754;922;890
762;051;-51;097;479;557;848;327;079;873;061
763;516;52;139;809;598;545;200;202;250;497
764;758;-99;318;049;465;294;920;165;412;421
765;261;83;017;043;785;098;889;885;348;995
766;208;70;102;468;615;816;058;716;163;030
767;866;-37;431;242;529;101;497;631;294;017
768;484;-47;605;740;740;805;511;612;511;991
769;451;-29;119;751;087;148;155;858;413;038
770;914;82;167;433;802;123;891;955;886;490
771;634;-54;134;748;116;364;599;222;137;014
772;334;-62;516;089;731;739;660;226;044;507
773;738;91;009;882;324;168;665;051;028;217
774;613;89;312;678;768;392;691;785;025;234
775;537;-74;368;778;629;065;183;825;635;462
776;739;57;787;640;794;352;225;570;799;378
777;150;-87;747;709;612;734;616;277;318;564
778;216;83;331;379;829;405;698;893;444;590
779;838;27;400;227;130;013;422;099;385;728
780;557;30;888;781;848;276;190;816;878;055
781;334;-62;206;713;013;288;884;053;710;222
782;854;19;722;047;283;916;251;043;642;267
783;374;-43;066;810;823;900;214;311;181;246
784;568;14;905;529;582;559;051;232;144;827
785;505;-30;343;084;842;928;919;707;955;717
786;732;28;734;756;936;469;340;757;578;201
787;560;-39;715;330;983;733;400;000;263;482
788;414;-66;640;943;548;829;374;042;470;872
789;535;4;552;323;989;961;776;720;989;746
790;792;-88;719;493;146;157;764;869;815;986
791;059;-77;662;387;194;727;933;210;850;795
792;943;-77;078;888;549;654;548;141;842;842
793;770;8;920;156;228;836;954;267;250;499
794;672;99;254;208;555;797;375;627;311;895
795;960;-80;746;997;347;372;707;832;506;111
796;553;3;762;062;939;034;221;373;685;024
797;201;3;446;352;830;763;799;070;631;074
798;319;64;190;148;530;026;831;433;202;829
799;237;20;126;813;701;632;954;039;669;115
800;524;-92;338;793;969;935;172;218;423;155
801;287;89;685;068;974;734;503;574;005;287
802;449;84;709;856;131;991;186;309;470;306
803;823;-47;200;672;688;242;175;251;212;407
804;563;83;335;960;431;859;176;409;414;479
805;414;-53;298;017;803;588;938;683;018;436
806;481;-90;978;842;635;068;450;870;260;760
807;681;62;266;007;549;408;530;390;889;230
808;447;35;618;790;794;780;204;895;478;920
809;757;-87;035;655;324;659;483;839;349;800
810;480;61;841;670;820;848;509;920;595;428
811;916;37;186;951;837;900;006;915;632;517
812;969;-53;562;614;898;801;957;886;073;016
813;327;60;170;696;119;993;114;601;199;374
814;937;21;314;275;468;365;347;454;458;466
815;826;-36;885;766;246;537;698;077;700;518
816;787;35;522;788;316;326;164;946;349;518
817;138;85;727;979;368;261;015;299;869;250
818;494;-51;490;164;790;363;939;151;057;750
819;060;-22;997;950;999;181;004;443;468;588
820;428;-99;078;201;489;620;859;597;046;574
821;462;77;943;370;330;491;532;062;421;494
822;006;-26;151;896;631;969;915;353;711;989
823;101;3;351;231;236;396;168;312;090;714
824;652;86;628;627;828;670;299;844;205;316
825;391;41;933;681;215;410;711;182;317;720
826;168;32;774;909;244;881;548;997;793;053
827;925;-49;065;841;689;019;807;829;384;370
828;675;1;787;361;035;845;872;941;499;510
829;628;19;604;205;022;232;956;193;186;006
830;408;92;481;318;838;928;190;786;835;244
831;451;-85;630;000;181;618;510;526;439;958
832;515;-99;308;260;452;319;062;871;716;913
833;187;-74;897;641;258;300;458;741;567;138
834;070;69;540;452;393;722;894;861;321;056
835;681;81;199;347;060;185;903;108;772;996
836;821;25;858;797;987;089;707;806;289;755
837;459;-14;258;640;086;584;441;332;656;054
838;476;-4;113;310;638;292;105;471;215;725
839;319;97;260;339;450;914;923;212;701;373
840;868;-34;571;630;684;475;330;907;680;518
841;618;77;279;815;007;681;254;877;892;093
842;486;13;325;254;361;425;178;027;589;617
843;843;30;714;151;262;812;544;784;719;501
844;972;86;546;110;612;006;045;858;439;487
845;375;50;130;460;766;055;091;794;931;991
846;020;-81;869;323;165;021;970;671;553;274
847;902;61;664;555;779;613;717;421;640;269
848;659;-61;648;419;644;460;609;687;364;306
849;698;67;507;982;711;711;829;446;791;429
850;385;76;792;094;619;563;878;927;983;297
851;639;32;399;327;012;498;024;851;222;645
852;756;86;901;023;494;053;697;081;171;430
853;145;10;165;328;529;207;436;159;063;980
854;693;73;645;924;126;512;570;809;033;675
855;685;-15;522;227;804;432;243;100;951;067
856;411;74;555;694;483;808;947;142;313;686
857;189;4;279;084;717;852;192;246;512;370
858;380;56;878;459;463;969;575;843;116;743
859;514;-89;745;103;447;160;002;880;636;079
860;590;0;507;933;295;162;620;066;024;212
861;872;7;574;794;841;400;639;492;378;846
862;268;-76;129;340;515;955;708;335;926;247
863;616;99;215;378;216;664;468;880;840;170
864;298;90;623;124;631;872;181;724;712;330
865;445;31;327;894;970;825;396;762;551;737
866;763;-12;936;111;928;359;149;302;781;479
867;292;29;072;070;398;385;124;838;299;776
868;432;-24;616;202;459;104;580;405;095;926
869;597;10;054;910;927;388;610;663;915;082
870;413;-76;411;122;513;689;259;223;345;650
871;598;-23;272;624;946;337;222;022;428;714
872;199;90;526;012;916;272;327;905;525;951
873;921;-63;498;518;545;823;382;400;258;213
874;668;33;897;762;820;521;701;067;133;357
875;414;-59;092;408;152;010;780;681;894;532
876;056;78;876;412;515;148;187;645;420;189
877;568;-33;198;905;616;390;284;937;564;823
878;237;23;144;997;729;049;949;244;305;925
879;409;84;550;723;452;885;575;986;492;573
880;167;-82;736;001;061;561;122;515;735;774
881;578;8;176;430;067;391;289;019;909;514
882;172;-80;793;712;265;249;055;681;076;303
883;035;18;547;575;232;188;291;081;325;115
884;512;54;227;734;955;819;337;203;836;524
885;591;-15;887;452;103;323;305;397;002;665
886;424;-99;456;902;191;329;235;296;849;064
887;852;11;812;004;547;541;345;353;030;375
888;379;49;133;151;346;118;868;471;310;615
889;181;76;720;518;968;457;051;967;436;027
890;246;74;916;532;586;827;075;268;106;933
891;831;93;136;840;805;215;321;206;703;545
892;784;4;192;507;168;971;500;863;580;890
893;585;-6;196;375;786;598;676;036;937;874
894;372;24;882;244;039;726;795;416;119;123
895;478;-67;459;640;881;236;238;039;752;084
896;917;72;987;783;210;947;074;825;575;579
897;351;42;775;496;488;575;635;175;966;177
898;099;-77;842;589;302;834;662;079;043;907
899;149;20;503;159;728;353;630;351;382;932
900;673;82;115;853;415;610;220;101;428;835
901;023;34;570;041;554;643;991;783;480;771
902;702;80;985;099;180;423;804;000;810;881
903;948;88;759;471;153;639;801;748;410;667
904;260;75;635;101;018;752;571;844;933;068
905;626;33;459;091;545;142;307;188;154;880
906;845;-49;825;307;364;656;103;059;691;005
907;723;-2;878;889;278;791;003;062;464;141
908;137;31;105;488;107;219;099;108;539;525
909;994;-85;441;144;375;170;196;150;108;244
910;155;2;321;248;074;800;869;979;689;916
911;012;-88;728;264;435;293;754;532;413;121
912;027;-51;469;241;683;118;904;712;204;804
913;146;64;938;728;102;240;957;144;122;477
914;165;15;934;481;023;838;281;087;642;565
915;225;-77;429;460;333;349;848;675;885;543
916;928;54;125;106;050;632;477;938;891;064
917;967;-54;896;957;823;917;542;402;130;861
918;959;85;195;143;653;134;951;796;762;721
919;628;48;357;446;813;347;605;660;066;490
920;828;0;965;981;389;797;839;197;627;324
921;652;15;347;314;677;561;609;211;289;458
922;530;81;690;954;279;035;455;267;771;115
923;336;43;291;528;277;313;404;779;013;056
924;407;27;918;410;769;019;804;335;104;750
925;041;-81;131;944;478;357;165;139;637;939
926;981;-98;173;297;968;301;444;039;569;755
927;443;1;875;669;215;721;999;151;211;982
928;610;-14;015;257;352;247;473;891;058;491
929;445;-15;078;545;332;293;884;294;072;587
930;656;-14;783;465;469;349;108;656;485;984
931;804;100;336;433;173;559;611;884;731;409
932;473;64;304;786;360;314;391;035;384;258
933;220;31;287;579;526;127;251;991;073;182
934;568;86;667;215;731;286;754;367;368;705
935;571;47;428;520;554;200;651;837;471;151
936;021;90;714;958;107;275;098;852;927;434
937;534;-76;930;435;356;715;721;398;564;856
938;431;20;299;692;317;521;518;051;079;345
939;634;98;972;299;399;033;651;794;213;160
940;268;-70;156;859;677;850;312;073;024;462
941;896;-89;332;072;018;355;732;907;018;913
942;980;-93;098;276;540;686;632;225;367;400
943;754;-18;401;060;155;432;099;333;843;244
944;085;6;538;322;465;208;306;284;547;470
945;742;-70;518;226;244;620;780;848;281;202
946;849;-56;055;390;487;268;117;004;907;295
947;454;3;814;395;770;277;707;371;326;281
948;790;-7;973;225;921;740;204;533;932;546
949;120;-53;013;770;591;056;879;432;011;928
950;052;65;073;226;311;149;040;000;529;463
951;198;84;748;096;125;548;688;382;469;051
952;006;-7;875;137;129;674;408;116;328;606
953;577;-75;882;671;194;774;222;281;801;682
954;485;-8;509;700;592;265;386;311;094;211
955;858;-87;361;371;740;233;097;357;615;908
956;840;-22;621;324;267;420;614;530;051;298
957;830;-38;949;272;665;820;734;719;561;631
958;300;13;930;909;430;195;824;297;097;218
959;740;-4;458;785;663;835;059;394;545;726
960;977;20;516;021;429;918;290;408;256;701
961;332;78;757;976;097;709;816;835;394;553
962;046;-95;178;746;478;745;361;244;843;392
963;245;85;152;400;955;042;070;674;959;636
964;594;-27;856;956;301;637;739;049;859;541
965;454;9;432;892;234;544;334;505;118;144
966;503;-58;219;246;559;843;374;747;366;780
967;319;-100;980;454;316;934;851;371;967;434
968;094;-49;116;850;429;861;462;369;042;456
969;905;-79;287;167;354;514;405;394;172;350
970;215;-5;162;345;024;585;748;570;251;565
971;862;-10;975;674;082;246;572;611;331;799
972;831;-95;667;427;148;792;017;509;804;464
973;172;66;716;155;201;229;832;494;676;816
974;376;20;824;355;672;097;347;672;954;073
975;848;26;357;104;170;230;199;095;234;375
976;272;-75;238;001;050;838;925;904;187;831
977;246;48;288;567;519;034;660;118;356;540
978;467;22;216;998;507;551;610;817;845;101
979;604;-49;755;204;460;258;369;097;232;845
980;655;-78;462;175;774;758;877;418;013;599
981;908;47;455;856;731;562;822;164;461;413
982;399;-83;174;115;049;552;184;879;684;645
983;398;-41;850;783;071;135;370;202;147;934
984;649;52;438;193;410;153;631;002;485;782
985;550;48;245;677;454;608;258;804;753;847
986;954;54;660;623;856;713;065;696;417;735
987;663;-64;371;519;894;588;480;042;365;050
988;556;-2;309;891;587;975;136;656;811;226
989;195;-42;560;721;733;647;677;035;475;316
990;300;-45;907;045;857;090;837;935;713;742
991;098;-20;260;521;962;913;750;161;887;053
992;816;14;000;666;580;900;069;545;743;503
993;343;59;775;257;408;362;603;547;056;377
994;856;0;371;837;145;864;647;515;461;066
995;746;-95;995;566;870;267;615;325;418;695
996;099;-77;583;118;698;399;753;222;426;724
997;990;38;744;435;229;355;772;174;399;777
998;615;57;236;674;678;708;705;091;697;592
999;586;43;903;187;019;208;681;565;726;240
1000;105;76;493;825;614;674;975;938;962;495
